set_id,drug_name,ndc_code,manufacturer,dosage_form,approval_type,warning_level,loinc_code,triggering_text
dc33f7a4-348b-4b4c-a5f2-c4f908fda4aa,Penicillin V Potassium,0143-9837,Hikma Pharmaceuticals USA Inc.,"TABLET, FILM COATED",ANDA,silent,,
1261c32e-1b8c-75a8-e063-6294a90af461,Tramadol Hydrochloride,45865-261,Medsource Pharmaceuticals,"TABLET, COATED",ANDA,silent,,
4259d9b1-de34-43a4-85a8-41dd214e9177,Celexa,0456-4010,"Allergan, Inc.","TABLET, FILM COATED",NDA,silent,,
88910ad0-6dc3-4a47-8a6b-5c6ee79f2a93,Darunavir,59651-085,Aurobindo Pharma Limited,"TABLET, FILM COATED",ANDA,silent,,
0948bff7-efc6-4f0e-a9dd-adca5bdc7fc2,levofloxacin,72578-098,Viona Pharmaceuticals Inc,"TABLET, FILM COATED",ANDA,silent,,
159887ae-2b70-46ae-8700-1509896c455d,Labetalol Hydrochloride,50090-7001,A-S Medication Solutions,"TABLET, FILM COATED",ANDA,silent,,
46921419-9fae-4f51-b1b2-dc2e1ab04e8e,Amoxicillin and Clavulanate Potassium,50090-6997,A-S Medication Solutions,"TABLET, FILM COATED",ANDA,silent,,
6fe49612-48b4-4597-ae69-a4dd600d54bc,Labetalol Hydrochloride,50090-7002,A-S Medication Solutions,"TABLET, FILM COATED",ANDA,silent,,
af44b2b0-1204-43c9-8ec1-d081d35b8f2b,Losartan Potassium and Hydrochlorothiazide,50090-7058,A-S Medication Solutions,"TABLET, FILM COATED",ANDA,silent,,
ce168c41-a860-45f5-bae8-7b3d9b48d86a,Paroxetine,71205-527,Proficient Rx LP,"TABLET, FILM COATED",ANDA,silent,,
ec337816-4f48-4d04-b91d-60f9f5f634da,Ciprofloxacin,71205-649,Proficient Rx LP,"TABLET, FILM COATED",ANDA,silent,,
13ca3456-e5bf-4bb1-af95-b1378658a358,Efavirenz,33342-013,Macleods Pharmaceuticals Limited,TABLET,ANDA,silent,,
1be33b4f-4987-580f-e063-6294a90a3103,Ibuprofen,72189-564,Direct_rx,TABLET,ANDA,silent,,
2632b547-2e13-447f-ac85-c774e437d6a8,Citalopram,65862-005,Aurobindo Pharma Limited,"TABLET, FILM COATED",ANDA,silent,,
529ac72c-c4a0-4001-8cf9-b94f5bf7265c,Levofloxacin,65862-536,Aurobindo Pharma Limited,"TABLET, FILM COATED",ANDA,silent,,
ac976282-fb68-4db0-912a-28f075b0716c,Mirtazapine,43353-378,"Aphena Pharma Solutions - Tennessee, LLC","TABLET, FILM COATED",ANDA,silent,,
e31271aa-259b-caa6-e053-2995a90a0fcd,Carvedilol,68071-2780,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
fd271deb-c748-bf26-e053-6294a90a11aa,FAMOTIDINE,68071-3420,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
3fdb8746-395f-1123-e054-00144ff88e88,Clarithromycin,67296-0464,"RedPharm Drug, Inc.",TABLET,ANDA,silent,,
862f58d1-476c-2c90-e053-2991aa0ab821,Atorvastatin Calcium,68071-4840,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
862f9f27-c645-2d2e-e053-2991aa0a96b9,Atorvastatin Calcium,68071-4837,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
13a80059-46f7-4453-ab37-72744657a08a,Febuxostat,0904-7395,MAJOR PHARMACEUTICALS,"TABLET, FILM COATED",ANDA,silent,,
1bf88820-e5f9-06e7-e063-6294a90a80ad,Hydroxyzine hydrochloride,71610-844,"Aphena Pharma Solutions - Tennessee, LLC",TABLET,ANDA,silent,,
74aeb307-b408-47b1-bd8f-fe7eeb844466,Albendazole,72162-2359,Bryant Ranch Prepack,TABLET,ANDA,silent,,
7eb1a5d6-4972-44f4-8ab9-80b932bf81e0,SOLIFENACIN SUCCINATE,71335-2423,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
89134202-971b-4413-a9c9-d31a5c29722b,ivabradine,70710-1471,Zydus Pharmaceuticals USA Inc.,TABLET,ANDA,silent,,
ac6ea24f-a9f3-4413-8c3a-9e2e4ca93c0f,Paroxetine,72162-2358,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
0930965b-80e3-4a0c-bffc-14ac32a47894,Carvedilol,43063-833,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
19678edf-934a-45f3-b5da-94d10e9b3248,Metoprolol Tartrate,43063-821,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
1cb2b2be-595c-4e72-8d2c-c1edc7f85682,Metformin Hydrochloride,51407-058,"Golden State Medical Supply, Inc.","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
9131b2ce-752d-3a30-e053-2a95a90adaab,Imatinib Mesylate,51407-269,"Golden State Medical Supply, Inc.","TABLET, FILM COATED",ANDA,silent,,
c0efa529-2870-4260-b604-2f30e2cbb87b,Spironolactone,43063-835,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
c223a334-7383-429f-b8e3-a21200f16962,Spironolactone,43063-832,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
106b7a0c-af7f-2565-e063-6294a90a34e0,METOPROLOL TARTRATE,82868-037,"Northwind Pharmaceuticals, LLC",TABLET,ANDA,silent,,
1c28af16-7246-4e4c-a1be-939655c37242,ibuprofen,73086-210,"SKYA HEALTH, LLC",TABLET,ANDA,silent,,
1d328f5d-73c1-4df7-a3df-71d0e0221181,Clarithromycin,43063-942,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
2236031d-8596-4c21-8b16-83aa3e4122c1,tramadol hydrochloride,82804-114,Proficient Rx LP,TABLET,ANDA,silent,,
43f69db3-81ac-4da4-a61f-fbba6299d9c2,Mesalamine,67877-717,"Ascend Laboratories, LLC","CAPSULE, EXTENDED RELEASE",ANDA,silent,,
4999bbd9-44ed-4749-9730-be2337bdf490,Doxycycline,0527-1335,"Lannett Company, Inc.","TABLET, FILM COATED",ANDA,silent,,
92efad86-31ae-78e5-e053-2995a90a0fda,Ibuprofen,68071-5066,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
aa13261f-46a7-4381-8084-b3ad46221e2f,SERTRALINE HYDROCHLORIDE,43063-855,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
ab497fd8-00c3-4364-b003-b39d21fbdf38,Probenecid,0527-1367,"Lannett Company, Inc.","TABLET, FILM COATED",ANDA,silent,,
f4a4da81-c4d0-4a00-9f08-9029b5d9b5ea,Metoprolol Tartrate,43063-938,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
fd7c7a13-4d2a-4b98-8e1d-a1a99c3657e9,GEMFIBROZIL,43063-921,"PD-Rx Pharmaceuticals, Inc.",TABLET,ANDA,silent,,
9db91945-127e-4bb6-970a-ff1e36dde658,Maraviroc,68554-3079,Hetero Labs Limited,"TABLET, FILM COATED",ANDA,silent,,
81840aec-96fd-4af2-bd10-3f38d068f39a,Escitalopram Oxalate,72603-149,NorthStar RxLLC,"TABLET, FILM COATED",ANDA,silent,,
84648adf-b3c6-476e-8d11-2a9d7c5eb550,Lurasidone Hydrochloride,53746-879,Amneal Pharmaceuticals of New York LLC,"TABLET, COATED",ANDA,silent,,
9aa3753f-1a0e-4faa-995f-67e29b320737,Bupropion Hydrochloride,50090-6961,A-S Medication Solutions,"TABLET, EXTENDED RELEASE",ANDA,silent,,
fc9c2149-8d40-401b-af13-5ae7f953950a,"Efavirenz, Emtricitabine and Tenofovir Disoproxil Fumarate",0093-5234,"Teva Pharmaceuticals USA, Inc.","TABLET, FILM COATED",ANDA,silent,,
6e6b9d8f-9f9e-4760-96ea-fb8b0a3bbbdb,Gabapentin,71335-1026,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
e8a9dcaa-04e3-4f4e-a53d-42903e3da2d4,Olmesartan Medoxomil and Hydrochlorothiazide,63629-4307,Bryant Ranch Prepack,TABLET,ANDA,silent,,
3487305c-25a6-4e82-923c-3e4dd638c988,Spironolactone,43063-974,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
a3b2d622-b4d5-4819-862b-f8fd3adcec6f,ERLOTINIB,31722-263,"Camber Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
cc9d1672-5f82-45a1-b862-859703b3dc37,Fenofibrate,62135-837,"Chartwell RX, LLC","TABLET, FILM COATED",ANDA,silent,,
1864bf8b-07a2-4b82-8592-bf8ad6f9f8f9,Valacyclovir Hydrochloride,76420-600,"Asclemed USA, Inc.","TABLET, FILM COATED",ANDA,silent,,
1ceb575b-2687-0456-e063-6394a90aa88a,Sildenafil Citrate,80425-0410,"Advanced Rx of Tennessee, LLC","TABLET, FILM COATED",ANDA,silent,,
41963d1c-8dd8-08ef-e054-00144ff8d46c,Amitriptyline Hydrochloride,67296-0388,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
434aacf8-87f1-44fc-a66b-92ae0022de0e,bupropion Hydrochloride,43063-994,"PD-Rx Pharmaceuticals, Inc.",TABLET,ANDA,silent,,
53fcee89-027a-13e5-e054-00144ff8d46c,Eszopiclone,68071-3376,"NuCarePharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
53fea330-cc4a-3b7e-e054-00144ff88e88,Benazepril Hydrochloride,68071-3324,"NuCare Pharmaceuticals, Inc.","TABLET, COATED",ANDA,silent,,
540ee876-78fb-1792-e054-00144ff88e88,Spironolactone,68071-3375,"NuCare Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
549aab5d-819a-1691-e054-00144ff88e88,Finasteride,68071-3380,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
549f1d1a-81f5-29f5-e054-00144ff8d46c,Montelukast Sodium,68071-3355,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
54c73290-bdc1-3453-e054-00144ff88e88,Finasteride,68071-3354,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
553c8cfa-cf0f-0b1f-e054-00144ff88e88,IBUPROFEN,68071-3362,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,set_id_not_found_or_empty,,
6315850e-f843-a114-e053-2a91aa0a4016,Penicillin V Potassium,68071-3299,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
be41d21c-4747-47bb-b4b7-bbfabcd7a9b1,Benazepril Hydrochloride,63187-393,Proficient Rx LP,"TABLET, COATED",ANDA,silent,,
c7ed8234-e6bd-4f19-a1ce-40f272a79036,Ranolazine,82804-118,Proficient Rx LP,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
ceddc406-4a17-471f-917e-63b4b03779ea,Penicillin V Potassium,43063-995,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
e74b00fc-8743-4e9d-8a83-aab8e531b3ba,Atovaquone and Proguanil Hydrochloride,63187-879,Proficient Rx LP,"TABLET, FILM COATED",ANDA,silent,,
f88dfe56-08bc-46b1-8f05-f886a16a89bc,VERAPAMIL HYDROCHLORIDE,71335-2375,Bryant Ranch Prepack,TABLET,ANDA,silent,,
1cf7cc57-0577-3ec9-e063-6294a90ae4a9,Ciprofloxacin,67296-0523,Redpharm Drug,"TABLET, FILM COATED",ANDA,silent,,
1cfc847b-0d8d-fc94-e063-6394a90a311f,Quetiapine fumarate,80425-0413,"Advanced Rx of Tennessee, LLC",TABLET,ANDA,silent,,
1cfe5aef-74f2-e780-e063-6294a90a167f,Doxycycline,67296-0989,RedPharm Drug,"TABLET, FILM COATED",ANDA,silent,,
3e95389b-0a93-4560-98c5-02637fb2600f,XARELTO,50090-3639,A-S Medication Solutions,"TABLET, FILM COATED",NDA,silent,,
4304fbd4-b0a4-08a6-e054-00144ff88e88,Levofloxacin,67296-0897,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
4d9f6f02-ff9d-6aa3-e054-00144ff8d46c,IBU,67296-0877,"RedPharm Drug, Inc.",TABLET,ANDA,silent,,
4e2c0893-6faf-15ed-e054-00144ff8d46c,tramadol hydrochloride,67296-1021,"RedPharm Drug, Inc.",TABLET,ANDA,silent,,
4e3d52bb-cd03-550c-e054-00144ff88e88,Methocarbamol,67296-1049,"RedPharm Drug, Inc.",TABLET,ANDA,silent,,
4e7bef83-aa63-3a6b-e054-00144ff88e88,Ciprofloxacin,67296-1097,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
4f70f907-08d5-4c2e-a4be-32c6124faa7b,Metformin Hydrochloride,0378-7185,Mylan Pharmaceuticals Inc.,"TABLET, FILM COATED",ANDA,silent,,
7870336b-1f49-bcf4-e053-2991aa0af8b7,Amoxicillin and Clavulanate Potassium,67296-0904,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
8852c699-0885-20c3-e053-2a95a90a17ee,Metoprolol tartrate,67296-0729,"RedPharm Drug, Inc.",TABLET,ANDA,silent,,
88615d0b-ab11-092b-e053-2a95a90ac418,Spironolactone,67296-1100,"RedPharm Drug, Inc.",TABLET,ANDA,silent,,
aa7e7d95-520a-461c-b1b3-e588aeb6a613,AMLODIPINE AND VALSARTAN,0378-1721,Mylan Pharmaceuticals Inc.,"TABLET, FILM COATED",ANDA,silent,,
bdad0b58-495d-2352-e053-2a95a90a3198,Levofloxacin,67296-0998,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
f4c382ab-a3ea-7b2e-e053-2a95a90ae718,Metoprolol tartrate,67296-0729,Redpharm Drug Inc.,TABLET,ANDA,silent,,
235680e6-1c3e-45b8-902e-866583f1aef3,Metformin HCl,72789-189,"PD-Rx Pharmaceuticals, Inc.",TABLET,ANDA,silent,,
3e32f341-9926-47a3-a942-d8b9bfa7a55b,Levetiracetam,50228-189,"ScieGen Pharmaceuticals, Inc","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
3f021061-55f3-4108-a386-0647b0c5f01a,ciprofloxacin,51655-118,"Northwind Pharmaceuticals, LLC",TABLET,ANDA,silent,,
73cd20d5-2521-4b93-a221-fa3fe490eba6,Penicillin V Potassium,72789-146,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
d7452a26-db20-42fc-868a-a3e3606ca895,Dexlansoprazole,49884-148,"ENDO USA, Inc.","CAPSULE, DELAYED RELEASE",ANDA,silent,,
e505c31b-4618-4e4f-8da6-92030464004f,Cyclobenzaprine Hydrochloride,43063-494,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
0e008f33-70a1-4bc6-b3a0-d45214418ab6,Zarontin,0071-0237,Parke-Davis Div of Pfizer Inc,CAPSULE,NDA,silent,,
1d4d6370-2b45-fa6d-e063-6294a90a4a67,Diclofenac sodium,80425-0414,"Advanced Rx of Tennessee, LLC","TABLET, FILM COATED",ANDA,silent,,
1d517b0b-6f97-0c95-e063-6294a90a3100,Azithromycin,67296-1160,RedPharm Drug,"TABLET, FILM COATED",ANDA,silent,,
4be13bd5-0c39-43c3-9232-b1226ccd4dbc,Levofloxacin,68180-240,"Lupin Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
4eb684e5-4b9d-3065-e054-00144ff88e88,Penicillin V Potassium,67296-1135,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
4ec8c25f-a8c3-63da-e054-00144ff8d46c,Cefprozil,67296-1180,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
4f1d5117-243d-2cae-e054-00144ff8d46c,IBU,67296-1217,"RedPharm Drug, Inc.",TABLET,ANDA,silent,,
4f31df66-7dc7-1f04-e054-00144ff88e88,ISENTRESS,67296-1235,"RedPharm Drug, Inc.","TABLET, FILM COATED",NDA,silent,,
4fbe2b3f-4c6f-43b7-e054-00144ff8d46c,Metronidazole,67296-1283,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
570a9f0d-04fb-2922-e054-00144ff88e88,Paroxetine,68071-1740,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
886287cf-a6f7-6770-e053-2a95a90a21bb,Famotidine,67296-1121,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
8e97c9f3-956c-416a-a7c2-68bb92053ce5,Methylphenidate Hydrochloride,67877-616,"Ascend Laboratories, LLC",TABLET,ANDA,silent,,
9535ec77-2d50-4817-e053-2995a90a007e,Benazepril Hydrochloride,68071-1769,"NuCare Pharmaceuticals,Inc.","TABLET, COATED",ANDA,silent,,
9613129c-2c1e-dbfd-e053-2a95a90af0cb,Valacyclovir hydrochloride,67296-1226,"RedPharm Drug, Inc.",TABLET,ANDA,silent,,
c48855b7-215e-453b-b3b1-a0f9dee7221f,Lopid,0071-0737,Parke-Davis Div of Pfizer Inc,"TABLET, FILM COATED",NDA,silent,,
41c0e5e0-eb26-4d9e-bcd2-d0f2cc8fc6db,Aliskiren,66993-141,Prasco Laboratories,"TABLET, FILM COATED",NDA authorized generic,silent,,
4da4da53-91ae-4d4f-145f-255c5db443a5,Clopidogrel bisulfate,55111-671,Dr.Reddy's Laboratories Limited,"TABLET, FILM COATED",ANDA,silent,,
4fcf1f87-7726-1cbb-e054-00144ff88e88,Penicillin V Potassium,67296-1289,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
700c828c-86c6-1857-e053-2a91aa0ae314,Benazepril Hydrochloride,68071-1969,"NuCare Pharmaceuticals,Inc.","TABLET, COATED",ANDA,silent,,
7c214ebf-e0ed-6538-e053-2991aa0a8079,Triamterene and Hydrochlorothiazide,68071-1834,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
8b95b850-8bdf-4255-a691-783d1a94bd07,VILAZODONE HYDROCHLORIDE,62332-232,Alembic Pharmaceuticals Inc.,"TABLET, FILM COATED",ANDA,silent,,
10988250-b267-4f10-b264-5f127cc1ae18,Doxycycline,62584-693,American Health Packaging,"TABLET, COATED",ANDA,silent,,
1d625438-34dc-fbba-e063-6294a90afd2f,Ibuprofen and famotidine,80425-0422,"Advanced Rx of Tennessee, LLC","TABLET, FILM COATED",ANDA,silent,,
4fe592cf-b5ac-3d3c-e054-00144ff8d46c,Diclofenac Potassium,67296-1316,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
4fe686e7-b9bb-7450-e054-00144ff8d46c,Ciprofloxacin,67296-1318,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
84b00366-96ef-41e1-bac6-5d24acdb9e1d,Hydroxychloroquine Sulfate,16729-561,"Accord Healthcare, Inc.,",TABLET,ANDA,silent,,
8d8c1a72-b4c4-4699-b9c3-3a39a9df44f2,Rabeprazole Sodium,72162-2367,Bryant Ranch Prepack,"TABLET, DELAYED RELEASE",ANDA,silent,,
a5030b9d-1adb-f474-e053-2995a90ae0a0,Valacyclovir,67296-1297,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
a56f37e1-dcc2-4fb1-ae39-bb20b9b7a3d3,Valacyclovir Hydrochloride,72162-2366,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
d2daba09-f1c2-4764-a567-1291be4892b9,Posaconazole,72162-2243,Bryant Ranch Prepack,"TABLET, DELAYED RELEASE",ANDA,silent,,
d8185d8c-a0ed-4cb8-af53-438b8e00e02e,Metoprolol succinate,68788-8255,Preferred Pharmaceuticals Inc.,"TABLET, EXTENDED RELEASE",ANDA,silent,,
d8edaa2b-3bab-4030-a4e3-0c77f7655731,OXCARBAZEPINE,72162-1594,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
1d87d817-3fa7-e969-e063-6394a90a13ee,Azithromycin Dihydrate,67296-1831,RedPharm Drug,"TABLET, FILM COATED",ANDA,silent,,
1d8abe99-26d4-587f-e063-6394a90a091f,Clopidogrel Bisulfate,67296-1869,RedPharm Drug,TABLET,ANDA,silent,,
1d8b43e2-114d-8360-e063-6394a90ac295,Diclofenac Potassium,67296-1880,RedPharm Drug,"TABLET, COATED",ANDA,silent,,
1d8b4f77-8a6a-6bac-e063-6294a90ae818,Ketorolac Tromethamine,67296-1881,RedPharm Drug,"TABLET, FILM COATED",ANDA,silent,,
4509aa67-06d4-41d1-80b6-c9bd8ad0bf07,Atorvastatin calcium,72789-153,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
46ef8e2e-ae63-6a3c-e054-00144ff8d46c,ISENTRESS,68071-2113,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",NDA,silent,,
5047246b-310f-5ae0-e054-00144ff8d46c,Clarithromycin,67296-1360,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
50597369-cb08-5a5b-e054-00144ff88e88,Famotidine,67296-1383,"RedPharm Drug, Inc.",TABLET,ANDA,silent,,
525884d7-e2ee-4d57-a6c9-bd129e9fb9d0,Paroxetine,50090-5987,A-S Medication Solutions,"TABLET, FILM COATED",ANDA,silent,,
54b25106-5580-119d-e054-00144ff88e88,IBUPROFEN,68071-4009,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,set_id_not_found_or_empty,,
566a8fd7-fc00-2297-e054-00144ff8d46c,Montelukast Sodium,68071-4047,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
792db8dc-177b-4864-8600-12823819082d,Levetiracetam,72789-152,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
82872e90-4f86-49f7-9f38-39c0f75e4467,Venlafaxine Hydrochloride,68025-079,"Vertical Pharmaceuticals, LLC","TABLET, EXTENDED RELEASE",NDA authorized generic,silent,,
9f5d17e4-ca68-48e2-9e87-d3ab1c59aa93,Oxcarbazepine,72865-283,XLCare Pharmaceuticals Inc.,"TABLET, FILM COATED",ANDA,silent,,
a489600b-6ae0-edb7-e053-2a95a90a7d00,Escitalopram,68071-5248,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
a58f5f77-7e88-d622-e053-2a95a90a0d35,VERAPAMIL HYDROCHLORIDE,68071-5257,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
a5f02688-cbba-4d9b-e053-2995a90ad1ba,Doxycycline Hyclate,68071-5259,"NuCare Pharmaceuticals,Inc.",CAPSULE,ANDA,silent,,
a707c9e3-00eb-e832-e053-2a95a90a5f58,Doxycycline Hyclate,68071-5265,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
a745be75-4fa5-cbf9-e053-2995a90a3a81,Febuxostat,68071-5271,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
a7bf847d-43e9-166e-e053-2995a90a239e,Clopidogrel bisulfate,68071-5277,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
a7bfd0fc-054b-7397-e053-2a95a90ae3e2,Carvedilol,68071-5275,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
a849d489-8f8c-18e6-e053-2995a90a3770,METOPROLOL SUCCINATE,68071-5282,"NuCare Pharmaceuticals,Inc.","TABLET, EXTENDED RELEASE",ANDA,silent,,
a8af7dd0-fef8-5c39-e053-2a95a90ae11a,Hydroxyzine hydrochloride,68071-5286,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
a9c99dfa-f54d-9207-e053-2995a90ad43b,Gabapentin,68071-2206,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
a9f0852e-0c58-ba22-e053-2995a90adfa0,Gabapentin,68071-2214,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
abacf60f-0410-e6da-e053-2995a90a413c,Diclofenac Sodium,68071-2223,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
aef84c3a-68e2-e9d9-e053-2995a90a4ab8,Bupropion Hydrochloride,68071-2256,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
b00132b8-58b1-7533-e053-2995a90a0cf1,Tivicay,67296-1818,"RedPharm Drug, Inc.","TABLET, FILM COATED",NDA,silent,,
b0136d72-0869-2da0-e053-2995a90af70a,Ciprofloxacin,68071-2267,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
b0138503-ddc4-2e1c-e053-2995a90a0d2d,Azithromycin,68071-2266,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
b064286b-fedc-be68-e053-2995a90aae52,Ciprofloxacin,68071-2269,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
b12cca1c-da28-67e2-e053-2a95a90aaf6b,Lansoprazole,68071-2274,"NuCare Pharmaceuticals,Inc.","CAPSULE, DELAYED RELEASE",ANDA,silent,,
b1a840cf-47aa-b931-e053-2a95a90a1047,Atorvastatin Calcium,68071-2276,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
b1c5c06b-9ce2-4bf7-9693-e37608055a14,Mimvey,0093-5455,"Teva Pharmaceuticals USA, Inc.","TABLET, FILM COATED",ANDA,silent,,
b39bc167-f1c4-4169-8b46-e6c2eafe6bbf,Tinidazole,62135-834,"Chartwell RX, LLC","TABLET, FILM COATED",ANDA,silent,,
b43d23c7-1a2e-ce93-e053-2995a90a65a4,Azithromycin,68071-2297,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
b490414a-35e7-fded-e053-2a95a90aca8d,Atorvastatin calcium,68071-2302,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
dafa7411-2857-4f5a-a587-4367cfbe2bfa,Labetalol Hydrochloride,71335-2434,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
f3d1df40-661b-262d-e053-2a95a90a77e7,Clopidogrel,67296-1840,"Redpharm Drug, Inc.",TABLET,ANDA,silent,,
f3d2952c-9116-982d-e053-2995a90a3f34,Famotidine,67296-1859,"Redpharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
f4235736-3050-1ee0-e053-2a95a90a421c,Tindazole,67296-1836,"Redpharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
094d5aa0-aa29-4898-928a-fe0d283a5271,Ramelteon,60687-692,American Health Packaging,TABLET,ANDA,silent,,
49db4bcd-8b5a-048d-e054-00144ff88e88,Valacyclovir hydrochloride,68071-3037,"NuCare Pharmaceuticals, Inc.",TABLET,ANDA,silent,,
4a645652-ae1f-3811-e054-00144ff8d46c,Escitalopram,68071-3069,"NuCare Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
4a656a9f-8eb8-69b7-e054-00144ff8d46c,Topiramate,68071-3088,"NuCare Pharmaceuticals, Inc.",TABLET,ANDA,silent,,
4a668406-d2fc-13c9-e054-00144ff88e88,Tramadol Hydrochloride and Acetaminophen,68071-3044,"NuCare Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
4b44ac98-225c-1739-e054-00144ff88e88,Diclofenac Sodium,68071-3184,"NuCare Pharmaceuticals, Inc.","TABLET, DELAYED RELEASE",ANDA,silent,,
